Release Type,Name,Title,Localized Title,serial
Redump,All Music Dance! (Italy),All Music Dance!,,SLES-04162
Redump,All Star Action (Europe) (Disc 1),All Star Action (Disc 1),,SLES-04107
Redump,All Star Action (Europe) (Disc 2),All Star Action (Disc 2),,SLES-14107
Redump,All Star Boxing (Europe),All Star Boxing,,SLES-03958
Redump,All Star Racing (Europe),All Star Racing,,SLES-03740
Redump,All Star Racing (USA),All Star Racing,,SLUS-01460
Redump,All Star Racing 2 (Europe),All Star Racing 2,,SLES-03933
Redump,All Star Racing 2 (USA),All Star Racing 2,,SLUS-01510
Redump,"All Star Soccer (Europe) (En,Fr,De,It)",All Star Soccer,,SLES-00747
Redump,All Star Tennis (Europe),All Star Tennis,,SLES-03963
Redump,"All Star Tennis 2000 (Europe) (En,De,Es,It)",All Star Tennis 2000,,SLES-02764
Redump,All Star Tennis 2000 (France),All Star Tennis 2000,,SLES-02765
Redump,All Star Tennis '99 (Europe) (Demo),All Star Tennis '99 (Demo),,SLED-01560
Redump,"All Star Tennis '99 (Europe) (En,Fr,De,Es,It)",All Star Tennis '99,,SLES-01433
Redump,All Star Tennis '99 (Japan),All Star Tennis '99,オールスターテニス´９９,SLPS-01962
Redump,All Star Watersports (Europe),All Star Watersports,,SLES-04060
Redump,Alla Ricerca della Valle Incantata - Ritorno alla Grande Vallata (Italy),Alla Ricerca della Valle Incantata - Ritorno alla Grande Vallata,,SLES-02984
Redump,Allied General (Europe),Allied General,,SLES-00417
Redump,"Allied General (Japan) (En,Ja)",Allied General,,SLPS-00843
Redump,Allied General (USA),Allied General,,SLUS-00303
Redump,All-Star Baseball 97 featuring Frank Thomas (USA),All-Star Baseball 97 featuring Frank Thomas,,SLUS-00392
Redump,All-Star Mahjong - Karei naru Shoubushi kara no Chousen (Japan),All-Star Mahjong - Karei naru Shoubushi kara no Chousen,オールスター麻雀　～華麗なる勝負師からの挑戦～,SLPS-00993
Redump,All-Star Slammin' D-Ball (USA),All-Star Slammin' D-Ball,,SLUS-01431
Redump,Alnam no Kiba - Juuzoku Juuni Shinto Densetsu (Japan),Alnam no Kiba - Juuzoku Juuni Shinto Densetsu,アルナムの牙　～獣族十二神徒伝説～,SLPS-00173
Redump,Alnam no Tsubasa - Shoujin no Sora no Kanata e (Japan) (Demo),Alnam no Tsubasa - Shoujin no Sora no Kanata e (Demo),アルナムの翼　焼塵の空の彼方へ,SLPM-80069
Redump,Alnam no Tsubasa - Shoujin no Sora no Kanata e (Japan) (Disc 1),Alnam no Tsubasa - Shoujin no Sora no Kanata e (Disc 1),アルナムの翼　焼塵の空の彼方へ (DISC 1),SLPS-01187
Redump,Alnam no Tsubasa - Shoujin no Sora no Kanata e (Japan) (Disc 2),Alnam no Tsubasa - Shoujin no Sora no Kanata e (Disc 2),アルナムの翼　焼塵の空の彼方へ (DISC 2),SLPS-01188
Redump,Alnam no Tsubasa - Shoujin no Sora no Kanata e (Japan) (Disc 3),Alnam no Tsubasa - Shoujin no Sora no Kanata e (Disc 3),アルナムの翼　焼塵の空の彼方へ (DISC 3),SLPS-01189
Redump,"Alone in the Dark - Jack Is Back (Europe) (En,Fr,De,Es,It)",Alone in the Dark - Jack Is Back,,SLES-00037
Redump,Alone in the Dark - One-Eyed Jack's Revenge (USA),Alone in the Dark - One-Eyed Jack's Revenge,,SLUS-00239
Redump,Alone in the Dark - The New Nightmare (Europe) (Disc 1),Alone in the Dark - The New Nightmare (Disc 1),,SLES-02801
Redump,Alone in the Dark - The New Nightmare (Europe) (Disc 2),Alone in the Dark - The New Nightmare (Disc 2),,SLES-12801
Redump,Alone in the Dark - The New Nightmare (France) (Disc 1),Alone in the Dark - The New Nightmare (Disc 1),,SLES-02802
Redump,Alone in the Dark - The New Nightmare (France) (Disc 2),Alone in the Dark - The New Nightmare (Disc 2),,SLES-12802
Redump,Alone in the Dark - The New Nightmare (Germany) (Disc 1),Alone in the Dark - The New Nightmare (Disc 1),,SLES-02803
Redump,Alone in the Dark - The New Nightmare (Germany) (Disc 2),Alone in the Dark - The New Nightmare (Disc 2),,SLES-12803
Redump,Alone in the Dark - The New Nightmare (Italy) (Disc 1),Alone in the Dark - The New Nightmare (Disc 1),,SLES-02805
Redump,Alone in the Dark - The New Nightmare (Italy) (Disc 2),Alone in the Dark - The New Nightmare (Disc 2),,SLES-12805
Redump,Alone in the Dark - The New Nightmare (Spain) (Disc 1),Alone in the Dark - The New Nightmare (Disc 1),,SLES-02804
Redump,Alone in the Dark - The New Nightmare (Spain) (Disc 2),Alone in the Dark - The New Nightmare (Disc 2),,SLES-12804
Redump,Alone in the Dark - The New Nightmare (USA) (Disc 1),Alone in the Dark - The New Nightmare (Disc 1),,SLUS-01201
Redump,Alone in the Dark - The New Nightmare (USA) (Disc 2),Alone in the Dark - The New Nightmare (Disc 2),,SLUS-01377
Redump,Alone in the Dark 2 (Japan),Alone in the Dark 2,アローン・イン・ザ・ダーク２,SLPS-00141
Redump,Alundra (Europe),Alundra,,SLES-01135
Redump,Alundra (Europe) (Demo),Alundra (Demo),,SLED-01308
Redump,Alundra (France),Alundra,,SLES-01198
Redump,Alundra (Germany),Alundra,,SLES-01256
Redump,Alundra (Italy),Alundra,,SLES-01257
Redump,Alundra (Japan),Alundra,アランドラ,SCPS-10035
Redump,Alundra (Spain),Alundra,,SLES-01258
Redump,Alundra (USA),Alundra,,SLUS-00553
Redump,Alundra 2 - A New Legend Begins (Europe),Alundra 2 - A New Legend Begins,,SLES-02600
Redump,Alundra 2 - A New Legend Begins (USA),Alundra 2 - A New Legend Begins,,SLUS-01017
Redump,Alundra 2 - Der Beginn einer neuen Legende (Germany),Alundra 2 - Der Beginn einer neuen Legende,,SLES-02602
Redump,Alundra 2 - Mashinka no Nazo (Japan),Alundra 2 - Mashinka no Nazo,アランドラ２　魔進化の謎,SCPS-10115
Redump,Alundra 2 - Mashinka no Nazo (Japan) (Demo),Alundra 2 - Mashinka no Nazo (Demo),アランドラ２　魔進化の謎,PAPX-90097
Redump,Alundra 2 - Une Legende Est Nee (France),Alundra 2 - Une Legende Est Nee,,SLES-02601
Redump,"Amazing Virtual Sea-Monkeys, The (Europe) (En,Fr,De,Es,It,Nl,Pt)",The Amazing Virtual Sea-Monkeys,,SLES-03858
Redump,"Amazing Virtual Sea-Monkeys, The (USA) (En,Es)",The Amazing Virtual Sea-Monkeys,,SLUS-01475
Redump,America Oudan Ultra Quiz (Japan),America Oudan Ultra Quiz,アメリカ横断ウルトラクイズ,SLPS-00241
Redump,America Oudan Ultra Quiz (Japan) (Fukkokuban),America Oudan Ultra Quiz (Fukkokuban),アメリカ横断ウルトラクイズ,SLPS-01802
Redump,America Oudan Ultra Quiz (Japan) (Fukkokuban),,,SLPS-91484
Redump,American Pool (Europe),American Pool,,SLES-04037
Redump,American Pool (USA),American Pool,,SLUS-01488
Redump,Amerzone - Das Testament des Forschungsreisenden (Germany) (Disc 1),Amerzone - Das Testament des Forschungsreisenden (Disc 1),,SLES-02348
Redump,Amerzone - Das Testament des Forschungsreisenden (Germany) (Disc 2),Amerzone - Das Testament des Forschungsreisenden (Disc 2),,SLES-12348
Redump,Amerzone - El Legado del Explorador (Spain) (Disc 1),Amerzone - El Legado del Explorador (Disc 1),,SLES-02349
Redump,Amerzone - El Legado del Explorador (Spain) (Disc 2),Amerzone - El Legado del Explorador (Disc 2),,SLES-12349
Redump,Amerzone - Il Testamento dell'Esploratore (Italy) (Disc 1),Amerzone - Il Testamento dell'Esploratore (Disc 1),,SLES-02350
Redump,Amerzone - Il Testamento dell'Esploratore (Italy) (Disc 2),Amerzone - Il Testamento dell'Esploratore (Disc 2),,SLES-12350
Redump,Amerzone - O Testamento do Explorador (Portugal) (Disc 1),Amerzone - O Testamento do Explorador (Disc 1),,SLES-02429
Redump,Amerzone - O Testamento do Explorador (Portugal) (Disc 2),Amerzone - O Testamento do Explorador (Disc 2),,SLES-12429
Redump,Amerzone - The Explorer's Legacy (Europe) (Disc 1),Amerzone - The Explorer's Legacy (Disc 1),,SLES-02347
Redump,Amerzone - The Explorer's Legacy (Europe) (Disc 2),Amerzone - The Explorer's Legacy (Disc 2),,SLES-12347
Redump,"Amerzone, L' (France) (Disc 1)","Amerzone, L' (Disc 1)",,SLES-02346
Redump,"Amerzone, L' (France) (Disc 2)","Amerzone, L' (Disc 2)",,SLES-12346
Redump,Analog Controller Service Disc (Revised) (Europe),Analog Controller Service Disc (Revised),,PEPX-94009
Redump,Analog Controller Service Disc (Revised) (USA),Analog Controller Service Disc (Revised),,PUPX-93010
Redump,Analog Controller Service Disc (USA),Analog Controller Service Disc,,PUPX-93008
Redump,"Anastasia (Europe) (En,Fr,De,Nl)",Anastasia,,SLES-02961
Redump,Ancient Roman - Power of Dark Side (Japan) (Disc 1),Ancient Roman - Power of Dark Side (Disc 1),アンシャントロマン～Ｐｏｗｅｒ　ｏｆ　Ｄａｒｋ　Ｓｉｄｅ～ (DISC 1),SLPS-01108
Redump,Ancient Roman - Power of Dark Side (Japan) (Disc 2),Ancient Roman - Power of Dark Side (Disc 2),アンシャントロマン～Ｐｏｗｅｒ　ｏｆ　Ｄａｒｋ　Ｓｉｄｅ～ (DISC 2),SLPS-01109
Redump,Ancient Roman Extra (Japan) (Demo),Ancient Roman Extra (Demo),アンシャント・ロマン,SLPM-80141
Redump,Andretti Racing (Europe),Andretti Racing,,SLES-00438
Redump,Andretti Racing (France),Andretti Racing,,SLES-00439
Redump,Andretti Racing (Germany),Andretti Racing,,SLES-00440
Redump,Andretti Racing (Japan),Andretti Racing,アンドレッティ　レーシング,SLPS-00759
Redump,Andretti Racing (USA),Andretti Racing,,SLUS-00264
Redump,Angel Blade - Neo Tokyo Guardians (Japan),Angel Blade - Neo Tokyo Guardians,エンジェル・ブレード,SLPS-00894
Redump,Angel Blade - Neo Tokyo Guardians (Japan) (Demo),Angel Blade - Neo Tokyo Guardians (Demo),エンジェル・ブレード,SLPM-80094
Redump,Angel Blade - Neo Tokyo Guardians (Japan) (Major Wave),Angel Blade - Neo Tokyo Guardians (Major Wave),エンジェル・ブレード,SLPM-86960
Redump,Angel Graffiti - Anata e no Profile (Japan),Angel Graffiti - Anata e no Profile,エンジェルグラフィティ　あなたへのプロフィール,SLPS-00163
Redump,Angel Graffiti - Anata e no Profile (Japan),,,SLPS-00306
Redump,Angelique - Tenkuu no Requiem (Japan),Angelique - Tenkuu no Requiem,アンジェリーク　天空の鎮魂歌,SLPM-86165
Redump,Angelique - Tenkuu no Requiem (Japan),Angelique Tenkuu No Requiem (Koei Summer Campaign),,SLPM-86289
Redump,Angelique - Tenkuu no Requiem (Japan),,,SLPM-86595
Redump,Angelique - Tenkuu no Requiem (Japan) (Premium Box),Angelique Tenkuu No Requiem (Premium Box),,SLPM-86164
Redump,Angelique - Tenkuu no Requiem (Japan) (Premium Box),Angelique - Tenkuu no Requiem (Angelique History),,SLPM-86510
Redump,Angelique Duet (Japan),Angelique Duet,,SLPS-01337
Redump,Angelique Duet (Japan),Angelique Duet,アンジェリーク　デュエット,SLPM-86493
Redump,Angelique Duet (Japan) (Angelique History),Angelique Duet (Angelique History),,SLPM-86509
Redump,Angelique Special (Japan),Angelique Special,アンジェリークＳｐｅｃｉａｌ,SLPM-86189
Redump,Angelique Special (Japan),,,SLPM-86506
Redump,Angelique Special (Japan),Angelique Special [Koei Teiban Series],,SLPM-86787
Redump,Angelique Special 2 (Japan),,,SLPS-00805
Redump,Angelique Special 2 (Japan),Angelique Special 2,アンジェリークＳｐｅｃｉａｌ　２,SLPM-86492
Redump,Angelique Special 2 (Japan) (Premium Box),Angelique Special 2 [Premium Box],,SLPS-00745
Redump,Angelique Special 2 (Japan) (Premium Box),Angelique Special 2 (Angelique History),,SLPM-86508
Redump,"Animal Football (Europe) (En,Fr,De)",Animal Football,,SLES-04071
Redump,Animal Snap - Rescue Them 2 by 2 (Europe),Animal Snap - Rescue Them 2 by 2,,SLES-04036
Redump,Animaniacs - Ten Pin Alley (USA),Animaniacs - Ten Pin Alley,,SLUS-00784
Redump,Animetic Story Game 1 - Card Captor Sakura (Japan) (Disc 1),Animetic Story Game 1 - Cardcaptor Sakura (Disc 1),アニメチックストーリーゲーム１　カードキャプターさくら (DISC 1),SLPS-01830
Redump,Animetic Story Game 1 - Card Captor Sakura (Japan) (Disc 2),Animetic Story Game 1 - Cardcaptor Sakura (Disc 2),アニメチックストーリーゲーム１　カードキャプターさくら (DISC 2),SLPS-01831
Redump,Animorphs - Shattered Reality (USA),Animorphs - Shattered Reality,,SLUS-01010
Redump,Ankh - Tutankhamen no Nazo (Japan) (Disc 1),Ankh - Tutankhamen no Nazo (Disc 1),ツタンカーメンの謎　アンク (DISC 1),SLPS-01068
Redump,Ankh - Tutankhamen no Nazo (Japan) (Disc 2),Ankh - Tutankhamen no Nazo (Disc 2),ツタンカーメンの謎　アンク (DISC 2),SLPS-01069
Redump,Anna Kournikova's Smash Court Tennis (Europe),Anna Kournikova's Smash Court Tennis,,SCES-01833
Redump,Anna Kournikova's Smash Court Tennis (Europe) (Rev 1),Anna Kournikova's Smash Court Tennis,,SCES-01833
Redump,Annanjarin (Japan),Annanjarin,,SLPS-01424
Redump,Ano Ko Doko no Ko (Japan),Ano Ko Doko no Ko,あのこどこのこ,SLPS-01522
Redump,Another Memories (Japan),Another Memories,アナザー・メモリーズ,SLPS-01431
Redump,Another Mind (Japan),Another Mind,アナザー・マインド,SLPS-01655
Redump,Another Mind (Japan) (Demo),Another Mind (Demo),アナザー・マインド,SLPM-80321
Redump,Anstoss - Premier Manager (Germany),Anstoss - Premier Manager,,SLES-02563
Redump,Ao no 6-gou - Antarctica (Japan) (Disc 1),Ao no 6-gou - Antarctica (Disc 1),青の６号　アンタクティカ (DISC 1),SLPS-02940
Redump,Ao no 6-gou - Antarctica (Japan) (Disc 2),Ao no 6-gou - Antarctica (Disc 2),青の６号　アンタクティカ (DISC 2),SLPS-02941
Redump,Aoki Ookami to Shiroki Mejika - Genchou Hishi (Japan),Aoki Ookami to Shiroki Mejika - Genchou Hishi,蒼き狼と白き牝鹿・元朝秘史,SLPS-01579
Redump,Aozora to Nakama-tachi - Yume no Bouken Plus (Japan),Aozora to Nakama-tachi - Yume no Bouken Plus,アオ・ゾーラと仲間たち　夢の冒険プラス,SLPS-03564
Redump,Ape Escape - La Invasion de los Monos (Spain),Ape Escape - La Invasion de los Monos,,SCES-02031
Redump,Ape Escape (Europe),Ape Escape,,SCES-01564
Redump,Ape Escape (Europe) (Demo),Ape Escape (Demo),,SCED-02133
Redump,Ape Escape (France),Ape Escape,,SCES-02028
Redump,Ape Escape (Italy),Ape Escape,,SCES-02030
Redump,Ape Escape (USA),Ape Escape,,SCUS-94423
Redump,Ape Escape (USA) (Demo 1),Ape Escape (Demo 1) (EDC),,SCUS-94470
Redump,Ape Escape (USA) (Demo 2),Ape Escape (Demo 2),,SCUS-94489
Redump,Ape Escape (USA) (Demo 2) (EDC),Ape Escape (Demo 2),,SCUS-94489
Redump,Apocalypse (Europe),Apocalypse,,SLES-00460
Redump,Apocalypse (Europe) (Demo),Apocalypse (Demo),,SLED-01610
Redump,Apocalypse (France),Apocalypse,,SLES-00834
Redump,Apocalypse (Germany),Apocalypse,,SLES-00835
Redump,Apocalypse (Italy),Apocalypse,,SLES-01463
Redump,Apocalypse (Japan),Apocalypse,アポカリプス,SLPM-86879
Redump,Apocalypse (USA),Apocalypse,,SLUS-00373
Redump,"Aqua GT (Europe) (En,Fr,De,Es,It,Nl)",Aqua GT,,SLES-03390
Redump,Aqua Paradise (Japan),Aqua Paradise,アクアパラダイス,SLPS-03095
Redump,Aquanaut no Kyuujitsu - Memories of Summer 1996 (Japan),Aquanaut no Kyuujitsu - Memories of Summer 1996,アクアノートの休日　－ＭＥＭＯＲＩＥＳ　ＯＦ　ＳＵＭＭＥＲ　１９９６－,SLPS-00406
Redump,Aquanaut no Kyuujitsu - Memories of Summer 1996 (Japan) (Artdink Best Choice),Aquanaut no Kyuujitsu - Memories of Summer 1996 (Artdink Best Choice),アクアノートの休日　－ＭＥＭＯＲＩＥＳ　ＯＦ　ＳＵＭＭＥＲ　１９９６－,SLPS-02023
Redump,Aquanaut no Kyuujitsu (Japan),Aquanaut no Kyuujitsu,アクアノートの休日,SLPS-00060
Redump,Aquanaut no Kyuujitsu 2 (Japan),Aquanaut no Kyuujitsu 2,アクアノートの休日２,SLPS-02141
Redump,Aquanaut no Kyuujitsu 2 (Japan),Aquanaut no Kyuujitsu 2 [Artdink Best Choice],,SLPS-02919
Redump,Aquanaut no Kyuujitsu 2 (Japan) (Demo),Aquanaut no Kyuujitsu 2 (Demo),アクアノートの休日２,SLPM-80449
Redump,Aquanaut's Holiday (Europe),Aquanaut's Holiday,,SCES-00241
Redump,Aquanaut's Holiday (USA),Aquanaut's Holiday,,SCUS-94603
Redump,Aquarian Age - Tokyo Wars (Japan),Aquarian Age - Tokyo Wars,アクエリアン・エイジ　～東京・ウォーズ～,SLPS-02731
Redump,Arc the Lad - Monster Game with Casino Game (Japan) (Disc 1) (Monster Game),Arc the Lad - Monster Game with Casino Game (Disc 1) (Monster Game),アークザラッド・モンスターゲーム　ウィズ　カジノ　ゲーム,SCPS-10040
Redump,Arc the Lad - Monster Game with Casino Game (Japan) (Disc 2) (Casino Game),Arc the Lad - Monster Game with Casino Game (Disc 2) (Casino Game),アークザラッド・モンスターゲーム　ウィズ　カジノ　ゲーム,SCPS-10041
Redump,Arc the Lad (Japan),Arc the Lad,アークザラッド,SCPS-10008
Redump,Arc the Lad (Japan) (Rev 1),Arc the Lad,アークザラッド,SCPS-10008
Redump,Arc the Lad (Japan) (Rev 1),,,SCPS-91004
Redump,Arc the Lad Collection - Arc Arena - Monster Tournament (USA),Arc the Lad Collection - Arc Arena - Monster Tournament,,SLUS-01255
Redump,Arc the Lad Collection - Arc Arena - Monster Tournament (USA) (Beta) (2001-10-16),Arc the Lad Collection - Arc Arena - Monster Tournament,,SLUS-01255
Redump,Arc the Lad Collection - The Making of Arc the Lad (USA),Arc the Lad Collection - The Making of Arc the Lad,,SLUS-01256
Redump,Arc the Lad Collection - The Making of Arc the Lad (USA) (Beta) (2001-11-20),Arc the Lad Collection - The Making of Arc the Lad,,SLUS-01256
Redump,Arc the Lad II - Characters & World CG Movie Collection (Japan),,,PCPX-96050
Redump,Arc the Lad II - Characters & World CG Movie Collection (Japan),Arc the Lad II - Characters & World CG Movie Collection,アークザラッドⅡ　キャラクターズ＆ワールド　ＣＧムービー　コレクション,SCPM-85005
Redump,Arc the Lad II (Japan),Arc the Lad II,アークザラッドⅡ,SCPS-10026
Redump,Arc the Lad II (Japan) (Rev 1),Arc the Lad II,アークザラッドＩＩ,SCPS-91071
Redump,Arc the Lad II (Japan) (Rev 1),,,SCPS-91310
Redump,Arc the Lad III (Japan) (Demo 1),Arc the Lad III (Demo 1),アークザラッドⅢ,PAPX-90093
Redump,Arc the Lad III (Japan) (Demo 2),Arc the Lad III (Demo 1),アークザラッドⅢ,PAPX-90099
Redump,Arc the Lad III (Japan) (Demo 3),Arc the Lad III (Demo 2),アークザラッドⅢ,PCPX-96176
Redump,Arc the Lad III (Japan) (Disc 1),Arc the Lad III (Disc 1),アークザラッドⅢ (DISC 1),SCPS-10106
Redump,Arc the Lad III (Japan) (Disc 1) (Rev 1),Arc the Lad III (Disc 1),アークザラッドⅢ (DISC 1),SCPS-91228
Redump,Arc the Lad III (Japan) (Disc 1) (Rev 1),,,SCPS-91316
Redump,Arc the Lad III (Japan) (Disc 2),Arc the Lad III (Disc 2),アークザラッドⅢ (DISC 2),SCPS-10107
Redump,Arc the Lad III (Japan) (Disc 2) (Rev 1),Arc the Lad III (Disc 2),アークザラッドⅢ (DISC 2),SCPS-91229
Redump,Arc the Lad III (Japan) (Disc 2) (Rev 1),,,SCPS-91317
Redump,Arcade Gears - ImageFight & XMultiply (Japan),Arcade Gears - ImageFight & XMultiply,ＡＧアーケード・ギアーズ　イメージファイト＆Ｘ‐マルチプライ,SLPS-01267
Redump,Arcade Gears - Pu-Li-Ru-La (Japan),Arcade Gears - Pu-Li-Ru-La,ＡＧアーケード・ギアーズ　ブリルラ,SLPS-00928
Redump,Arcade Gears - Wonder 3 (Japan),Arcade Gears - Wonder 3,ＡＧアーケード・ギアーズ　ワンダー３,SLPS-00927
Redump,Arcade Hits - Crazy Climber (Japan),Arcade Hits - Crazy Climber,アーケード・ヒッツ　「クレイジー・クライマー」,SLPM-87067
Redump,Arcade Hits - Frisky Tom (Japan),Arcade Hits - Frisky Tom,アーケード・ヒッツ　「フリスキー・トム」,SLPM-87118
Redump,Arcade Hits - Magical Drop (Japan),Arcade Hits - Magical Drop,アーケード・ヒッツ　「マジカル・ドロップ」,SLPM-87173
Redump,Arcade Hits - Moon Cresta (Japan),Arcade Hits - Moon Cresta,アーケード・ヒッツ　「ムーン・クレスタ」,SLPM-87082
Redump,Arcade Hits - Raiden (Japan),Arcade Hits - Raiden,アーケード・ヒッツ　「雷電」,SLPM-86613
Redump,Arcade Hits - Shienryuu (Japan),Arcade Hits - Shienryuu,アーケード・ヒッツ　「紫炎龍」,SLPM-87228
Redump,Arcade Hits - Sonic Wings Special (Japan),Arcade Hits - Sonic Wings Special,アーケード・ヒッツ　「ソニック・ウィングス・スペシャル」,SLPM-87137
Redump,Arcade Hits - Soukyuu Gurentai (Japan),Arcade Hits - Soukyuu Gurentai,アーケード・ヒッツ　「蒼穹紅蓮隊」,SLPM-87255
Redump,Arcade Hits - Suiko Enbu - Outlaws of the Lost Dynasty (Japan),Arcade Hits - Suiko Enbu - Outlaws of the Lost Dynasty,アーケード・ヒッツ　「水滸演武」,SLPM-87145
Redump,Arcade Hits - Wolf Fang - Kuuga 2001 (Japan),Arcade Hits - Wolf Fang - Kuuga 2001,アーケード・ヒッツ　「ウルフ・ファング」,SLPM-87270
Redump,"Arcade Party Pak (Europe, Australia)",Arcade Party Pak,,SLES-02339
Redump,Arcade Party Pak (USA),Arcade Party Pak,,SLUS-00952
Redump,Arcade's Greatest Hits - The Atari Collection 1 (Europe),Arcade's Greatest Hits - The Atari Collection 1,,SLES-00466
Redump,Arcade's Greatest Hits - The Atari Collection 1 (USA),Arcade's Greatest Hits - The Atari Collection 1,,SLUS-00399
Redump,Arcade's Greatest Hits - The Atari Collection 2 (Europe),Arcade's Greatest Hits - The Atari Collection 2,,SLES-00712
Redump,Arcade's Greatest Hits - The Atari Collection 2 (USA),Arcade's Greatest Hits - The Atari Collection 2,,SLUS-00449
