Release Type,Name,Game Title,Product Number,Version,Hardware Identifier,Marker ID,Release Date,Device Information,Compatible Peripherals,Compatible Area Symbols
TOSEC,Madden NFL 97 v1.000 (1996)(Electronic Arts)(US)[!],MADDEN NFL '97,T-5010H,V1.000,SEGA SEGASATURN,SEGA TP T-50,19960920,CD-1/1,JT,U
TOSEC,Madden NFL 98 v1.000 (1997)(Electronic Arts)(US)[!],MADDEN NFL '98,T-5024H,V1.000,SEGA SEGASATURN,SEGA TP T-50,19970804,CD-1/1,JT,U
TOSEC,Magic Carpet v1.000 (1996)(Electronic Arts)(PAL)(M5)[!][SATURNT5006H50 P2H],MAGIC CARPET,T-5006H,V1.000,SEGA SEGASATURN,SEGA TP T-500,19960214,CD-1/1,J,E
TOSEC,"Mansion of Hidden Souls, The v1.006 (1995)(Sega)(US)[!]",U:THE MANSION OF HIDDEN SOULS   J:THE MANSION OF HIDDEN SOULS,MK-81012,V1.006,SEGA SEGASATURN,SEGA ENTERPRISES,19950901,CD-1/1,J,UTJ
TOSEC,Manx TT SuperBike v1.000 (1997)(Sega)(PAL)[!],MANX TT SUPER BIKE,MK-81210,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19970217,CD-1/1,JSE,E
TOSEC,Manx TT SuperBike v1.001 (1997)(Sega)(JP)[!],MANX TT SUPER BIKE,GS-9102,V1.001,SEGA SEGASATURN,SEGA ENTERPRISES,19970218,CD-1/1,JSE,JT
TOSEC,Maria - Kimitachi ga Umareta Wake v1.000 (1997)(Axela - Break)(JP)(Disc 1 of 2)[!],MARIA ---KIMITACHI GA UMARETA WAKE---,T-36302G,V1.000,SEGA SEGASATURN,SEGA TP T-363,19971211,CD-1/2,J,J
TOSEC,Maria - Kimitachi ga Umareta Wake v1.000 (1997)(Axela - Break)(JP)(Disc 2 of 2)[!],MARIA ---KIMITACHI GA UMARETA WAKE---,T-36302G,V1.000,SEGA SEGASATURN,SEGA TP T-363,19971211,CD-2/2,J,J
TOSEC,Marvel Super Heroes v1.000 (1997)(Virgin)(PAL)[!],MARVEL SUPER HEROES,T-7032H-50,V1.000,SEGA SEGASATURN,SEGA TP T-70,19970924,CD-1/1,JW,E
TOSEC,Mass Destruction v1.200 (1997)(BMG Interactive - Sega)(PAL)(M4)[!],MASS DESTRUCTION,MK-81089,V1.200,SEGA SEGASATURN,SEGA ENTERPRISES,19970305,CD-1/1,JT,E
TOSEC,Mazinger Z (2017-09-25)(Nova32 Animation Studios)(MX)(en),JO ENGINE,,V1.000,SEGA SEGASATURN,JO-ENGINE,20150923,CD-1/1,J,JTUE
TOSEC,MechWarrior 2 - 31st Century Combat v1.000 (1997)(Activision)(PAL)[!],MECHWARRIOR2,T-13004H,V1.000,SEGA SEGASATURN,SEGA TP T-130,19970519,CD-1/1,JAE,E
TOSEC,Mobile Suit Gundam Sidestory I - Senritsu no Blue v1.000 (1996)(Bandai)(JP)[!],MOBILE SUIT GUNDAM SIDE STORY1 A SHUDDER OF THE BLUE,T-13306G,V1.000,SEGA SEGASATURN,SEGA TP T-133,19960531,CD-1/1,J,J
TOSEC,Mobile Suit Gundam Sidestory II - Ao o Uketsugu Mono v1.000 (1996)(Bandai)(JP)[!],MOBILE SUIT GUNDAM SIDE STORY2 THE SUCCESSOR OF THE BLUE,T-13309G,V1.000,SEGA SEGASATURN,SEGA TP T-133,19961031,CD-1/1,J,J
TOSEC,Mobile Suit Gundam Sidestory III - Sabakareshi Mono v1.000 (1997)(Bandai)(JP)[!],MOBILE SUIT GUNDAM SIDE STORY3 THE JUDGEMENT,T-13312G,V1.000,SEGA SEGASATURN,SEGA TP T-133,19970131,CD-1/1,J,J
TOSEC,Mobile Suit Gundam v1.000 (1995)(Bandai)(JP)[!],GUNDAM,T-13303G,V1.000,SEGA SEGASATURN,SEGA TP T-133,19951125,CD-1/1,J,J
TOSEC,Mortal Kombat II v1.000 (1996)(Acclaim)(PAL)[!],MORTAL KOMBAT II,T-8103H-50,V1.000,SEGA SEGASATURN,SEGA TP T-81,19960102,CD-1/1,J,E
TOSEC,Mortal Kombat II v1.000 (1996)(Acclaim)(PAL)[tr pt-partial CNT],MORTAL KOMBAT II,T-8103H-50,V1.000,SEGA SEGASATURN,SEGA TP T-81,19960102,CD-1/1,J,E
TOSEC,Mortal Kombat Trilogy v1.000 (1997)(GT Interactive)(PAL)[!],MK TRILOGY,T-25414H50,V1.000,SEGA SEGASATURN,SEGA TP T-97,19970818,CD-1/1,JT,E
TOSEC,Myst v1.001 (1995)(Acclaim)(US)[!],MYST (U)                                        MYST,T-8101H,V1.001,SEGA SEGASATURN,SEGA TP T-81,19950707,CD-1/1,JM,U
TOSEC,Myst v1.050 (1994)(Sunsoft)(JP)[!],MYST,T-1501G,V1.050,SEGA SEGASATURN,SEGA TP T-15,19941025,CD-1/1,JM,J
TOSEC,Myst v1.100 (1995)(Sega - Sunsoft)(PAL)(M4)[!],MYST,MK-81081,V1.100,SEGA SEGASATURN,SEGA ENTERPRISES,19950811,CD-1/1,JM,E
TOSEC,Mystaria - The Realms of Lore v1.000 (1995)(Sega)(PAL)[!],MYSTARIA,MK-81300,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19951101,CD-1/1,J,ET
TOSEC,Mystery Mansion - Das Haus der verlorenen Seelen v1.009 (1995)(Sega)(PAL)(DE)[!],E:MYSTERY MANSION DAS HAUS DER VERLORENEN SEELEN,MK-81012,V1.009,SEGA SEGASATURN,SEGA ENTERPRISES,19950920,CD-1/1,J,E
TOSEC,Nanatsu no Hikan v1.001 (1996)(KOEI)(JP)(Disc 2 of 3)[!],NANATSUNO HIKAN,T-7616G,V1.001,SEGA SEGASATURN,SEGA TP T-76,19960311,CD-2/3,J,J
TOSEC,Nanatsu no Hikan v1.001 (1996)(KOEI)(JP)(Disc 3 of 3)[!],NANATSUNO HIKAN,T-7616G,V1.001,SEGA SEGASATURN,SEGA TP T-76,19960311,CD-3/3,J,J
TOSEC,NASCAR 98 v1.000 (1997)(Electronic Arts)(PAL)(DE)[!],EA_ANDRETTI,T-5028H,V1.000,SEGA SEGASATURN,SEGA TP T-50,19971104,CD-1/1,JS,E
TOSEC,NBA Action 98 v1.007 (1997)(Sega)(PAL)[!],NBA Action 98,MK-81124,V1.007,SEGA SEGASATURN,SEGA ENTERPRISES,19971112,CD-1/1,JAT,E
TOSEC,NBA Action v1.026 (1995)(Sega)(PAL)[!],NBA ACTION      BASKETBALL,MK81103-50,V1.026,SEGA SEGASATURN,SEGA ENTERPRISES,5231996,CD-1/1,JT,E
TOSEC,NBA Jam Extreme v1.000 (1996)(Acclaim)(PAL)[!],NBA JAM EXTREME,T-8120H-50,V1.000,SEGA SEGASATURN,SEGA TP T-81,19961111,CD-1/1,JT,E
TOSEC,NBA Jam T.E. - Tournament Edition v1.000 (1995)(Acclaim)(PAL)[!],NBA JAM TOURNAMENT EDITION,T-8102H-50,V1.000,SEGA SEGASATURN,SEGA TP T-81,19951019,CD-1/1,J,E
TOSEC,NBA Live 97 v1.000 (1997)(Electronic Arts)(PAL)[!],NBA LIVE 97,T-5015H,V1.000,SEGA SEGASATURN,SEGA TP T-50,19970228,CD-1/1,J,E
TOSEC,NBA Live 98 v1.000 (1997)(Electronic Arts)(PAL)[!],NBA LIVE 98,T-5027H,V1.000,SEGA SEGASATURN,SEGA TP T-50,19971122,CD-1/1,J,E
TOSEC,"Need for Speed, The v1.000 (1996)(Electronic Arts)(PAL)(de-en)[!]",THE NEED FOR SPEED,T-5009H,V1.000,SEGA SEGASATURN,SEGA TP T-50,19962806,CD-1/1,JAS,E
TOSEC,"Need for Speed, The v1.000 (1996)(Electronic Arts)(US)(de-en)[!]",THE NEED FOR SPEED,T-5009H,V1.000,SEGA SEGASATURN,SEGA TP T-50,19962806,CD-1/1,JAS,U
TOSEC,NFL '97 v1.010 (1996)(Sega)(US)[!],SEGA SPORTS     NFL '97,MK-81111,V1.010,SEGA SEGASATURN,SEGA ENTERPRISES,11111996,CD-1/1,JTE,U
TOSEC,NFL Quarterback Club '97 v1.001 (1997)(Acclaim)(US)[!],NFL QUARTERBACK CLUB '97,T-8136H,V1.001,SEGA SEGASATURN,SEGA TP T-81,19960815,CD-1/1,J,U
TOSEC,NHL 97 v1.000 (1996)(Electronic Arts)(PAL)[!][T5016H50 P1H 12],NHL 97 Saturn,T-5016H,V1.000,SEGA SEGASATURN,SEGA TP T-50,19961025,CD-1/1,JAT,E
TOSEC,NHL 97 v1.000 (1996)(Electronic Arts)(US)[!],NHL 97 Saturn,T-5016H,V1.000,SEGA SEGASATURN,SEGA TP T-50,19961025,CD-1/1,JAT,U
TOSEC,NHL All-Star Hockey 98 v1.015 (1998)(Sega)(US)(M3)[!],All Star Hockey '98,MK-81122,V1.015,SEGA SEGASATURN,SEGA ENTERPRISES,19971021,CD-1/1,JT,UTJ
TOSEC,NHL All-Star Hockey v1.001 (1995)(Sega)(PAL)[!],NHL ALL-STAR       HOCKEY,MK-8100250,V1.001,SEGA SEGASATURN,SEGA ENTERPRISES,9111995,CD-1/1,JT,E
TOSEC,NHL All-Star Hockey v1.072 (1995)(Sega)(US)[!][1008681102 9-95 2SA2],NHL ALL-STAR       HOCKEY,MK-81002,V1.072,SEGA SEGASATURN,SEGA ENTERPRISES,8251995,CD-1/1,JT,U
TOSEC,NHL Powerplay '96 v1.000 (1996)(Virgin)(US)[!],NHL Power Play '96,T-07013H,V1.000,SEGA SEGASATURN,SEGA TP T-070,19960605,CD-1/1,JAT,U
TOSEC,NHL Powerplay v4.000 (1996)(Virgin)(PAL)[!],NHL POWERPLAY '96,T-7013H-50,V4.000,SEGA SEGASATURN,SEGA TP T-70,19961121,CD-1/1,JT,E
TOSEC,Night Warriors - Darkstalkers' Revenge v1.001 (1996)(Capcom)(US)[!],NIGHT WARRIORS,T-1208H,V1.001,SEGA SEGASATURN,SEGA TP T-12,19960228,CD-1/1,J,U
TOSEC,Night Warriors - Darkstalkers' Revenge v1.001 (1996)(Virgin)(PAL)[!],NIGHT WARRIORS,T-7009H-50,V1.001,SEGA SEGASATURN,SEGA TP T-70,19960317,CD-1/1,J,E
TOSEC,Nights Into Dreams... v1.001 (1995)(Sega)(PAL)[!],NiGHTS,MK-81020,V1.001,SEGA SEGASATURN,SEGA ENTERPRISES,19960702,CD-1/1,EJ,E
TOSEC,Nights Into Dreams... v1.006 (1996)(Sega)(JP)[!][GS-9046P-00917-P1C],NiGHTS,GS-9046,V1.006,SEGA SEGASATURN,SEGA ENTERPRISES,19960617,CD-1/1,EJ,JT
TOSEC,Nights Into Dreams... v1.006 (1996)(Sega)(JP)[!][GS-9046P-00917-P2C],NiGHTS,GS-9046,V1.006,SEGA SEGASATURN,SEGA ENTERPRISES,19960617,CD-1/1,EJ,JT
TOSEC,Nippon Daihyou Team no Kantoku ni Narou! Sekaihatsu Soccer RPG v1.001 (1998)(Enix - Sega)(JP)[!][T-35504GP-02298-P1C],NIHON DAIHYOU TEAM NO KANTOKU NINAROU,T-35504G,V1.001,SEGA SEGASATURN,SEGA TP T-355,19980603,CD-1/1,J,JT
TOSEC,Nonomura Byouin no Hitobito v1.000 (1996)(elf)(JP)[!],NONOMURA BYOUIN NO HITOBITO,T-28001G,V1.000,SEGA SEGASATURN,SEGA TP T-280,19960426,CD-1/1,J,J
TOSEC,Olympic Soccer v2.000 (1994)(U.S. Gold)(PAL)(DE)[!],OLYMPIC SOCCER,T-07904H18,V2.000,SEGA SEGASATURN,SEGA TP T-079,19960712,CD-1/1,J,E
TOSEC,Olympic Soccer v2.000 (1994)(U.S. Gold)(PAL)(M5)[!],OLYMPIC SOCCER,T-07904H50,V2.000,SEGA SEGASATURN,SEGA TP T-079,19960710,CD-1/1,J,E
TOSEC,OutRun v1.005 (1996)(Sega)(JP)(en)[!][Sega Ages],OUTRUN,GS-9110,V1.005,SEGA SEGASATURN,SEGA ENTERPRISES,19960829,CD-1/1,JAES,JT
TOSEC,Pandemonium! v1.300 (1997)(Crystal Dynamics)(PAL)[!],PANDEMONIUM,MK-8109050,V1.300,SEGA SEGASATURN,SEGA ENTERPRISES,19970429,CD-1\1,J,E
TOSEC,Panzer Dragoon II - Zwei v1.000 (1996)(Sega)(PAL)[!],PANZER DRAGOON  ZWEI,MK-81022,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19960314,CD-1/1,J,E
TOSEC,"Panzer Dragoon II - Zwei v1.001 (1996)(Sega)(JP)[!][GS-9049P-00760-P6K, P7K]",PANZER DRAGOON  ZWEI,GS-9049,V1.001,SEGA SEGASATURN,SEGA ENTERPRISES,19960227,CD-1/1,J,JT
TOSEC,Panzer Dragoon Saga v1.000 (1998)(Sega)(PAL)(Disc 1 of 4)[!],J:AZEL PANZER DRAGOON RPG       U:PANZER DRAGOON SAGA,MK-81307,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19980309,CD-1/4,AEFJK,E
TOSEC,Panzer Dragoon Saga v1.000 (1998)(Sega)(PAL)(Disc 2 of 4)[!],J:AZEL PANZER DRAGOON RPG       U:PANZER DRAGOON SAGA,MK-81307,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19980309,CD-2/4,AEFJK,E
TOSEC,Panzer Dragoon Saga v1.000 (1998)(Sega)(PAL)(Disc 3 of 4)[!],J:AZEL PANZER DRAGOON RPG       U:PANZER DRAGOON SAGA,MK-81307,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19980309,CD-3/4,AEFJK,E
TOSEC,Panzer Dragoon Saga v1.000 (1998)(Sega)(PAL)(Disc 4 of 4)[!],J:AZEL PANZER DRAGOON RPG       U:PANZER DRAGOON SAGA,MK-81307,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19980309,CD-4/4,AEFJK,E
TOSEC,Panzer Dragoon Saga v1.000 (demo) (1998)(Sega)(PAL)[!],J:AZEL PANZER DRAGOON RPG       U:PANZER DRAGOON SAGA,MK-81307,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19980309,CD-1/4,AEFJK,E
TOSEC,Panzer Dragoon v1.000 (1995)(Sega)(PAL)(M5)[!],PANZER DRAGOON,MK-81009,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19950414,CD-1/1,J,AEL
TOSEC,Panzer Dragoon v1.001 (1995)(Sega)(JP)[!][GS-9015P-00298 4A1],PANZER DRAGOON,GS-9015,V1.001,SEGA SEGASATURN,SEGA ENTERPRISES,19950210,CD-1/1,J,JT
TOSEC,Parodius v2.000 (1995)(Konami)(PAL)[!][compilation],PARODIUS/FANTASTIC JOURNEY,T-9501H-50,V2.000,SEGA SEGASATURN,SEGA TP T-95,19950907,CD-1/1,J,E
TOSEC,Pebble Beach Golf Links v0.001 (1995)(Sega)(US)[!],Pebble Beach Golf Links,MK-81101,V.001,SEGA SEGASATURN,SEGA ENTERPRISES,19950407,CD-1/1,J,UKBT
TOSEC,PGA Tour 97 v1.000 (1996)(Electronic Arts)(PAL)[!],PGA TOUR 97,T-5011H,V1.000,SEGA SEGASATURN,SEGA TP T-50,19961028,CD-1/1,JT,E
TOSEC,Phantasm v1.001 (1997)(Outrigger)(JP)(Disc 1 of 8)[!],PHANTASM,T-36001G,V1.001,SEGA SEGASATURN,SEGA TP T-360,19970527,CD-1/8,JM,J
TOSEC,Phantasm v1.001 (1997)(Outrigger)(JP)(Disc 2 of 8)[!],PHANTASM,T-36001G,V1.001,SEGA SEGASATURN,SEGA TP T-360,19970527,CD-2/8,JM,J
TOSEC,Phantasm v1.001 (1997)(Outrigger)(JP)(Disc 3 of 8)[!],PHANTASM,T-36001G,V1.001,SEGA SEGASATURN,SEGA TP T-360,19970527,CD-3/8,JM,J
TOSEC,Phantasm v1.001 (1997)(Outrigger)(JP)(Disc 4 of 8)[!],PHANTASM,T-36001G,V1.001,SEGA SEGASATURN,SEGA TP T-360,19970527,CD-4/8,JM,J
TOSEC,Phantasm v1.001 (1997)(Outrigger)(JP)(Disc 5 of 8)[!],PHANTASM,T-36001G,V1.001,SEGA SEGASATURN,SEGA TP T-360,19970527,CD-5/8,JM,J
TOSEC,Phantasm v1.001 (1997)(Outrigger)(JP)(Disc 7 of 8)[!],PHANTASM,T-36001G,V1.001,SEGA SEGASATURN,SEGA TP T-360,19970527,CD-7/8,JM,J
TOSEC,Phantasm v1.001 (1997)(Outrigger)(JP)(Disc 8 of 8)[!],PHANTASM,T-36001G,V1.001,SEGA SEGASATURN,SEGA TP T-360,19970527,CD-8/8,JM,J
TOSEC,Phantasm v1.002 (1997)(Outrigger)(JP)(Disc 6 of 8)[!][T-36001GP-01676 5MM1],PHANTASM,T-36001G,V1.002,SEGA SEGASATURN,SEGA TP T-360,19970606,CD-6/8,JM,J
TOSEC,Photo CD Operating System v1.002 (1995)(Sega)(PAL)(M6)[!][MK-81681P-485],PHOTO CD OPERATING SYSTEM       MK-81681,SEGAVIEWER,V1.002,SEGA SEGASATURN,SEGA ENTERPRISES,19950912,CD-1/1,J,ET
TOSEC,Pinball Graffiti v1.000 (demo) (1997)(JVC)(PAL)[!],PINBALL GRAFFITI,T-6011H-50,V1.000,SEGA SEGASATURN,SEGA TP T-60,19961118,CD-1/1,J,E
TOSEC,Preview Sega Saturn Vol. 1 v1.000 (1996)(Sega)(PAL)[!],SEGA EUROPE PREVIEW 1,SG0000000,V1.000,SEGA SEGASATURN,SEGA TP 3RD-PRT.,19960808,CART16M,J,JTUBKAEL
TOSEC,Prisoner of Ice - Jashin Kourin v1.000 (1997)(Xing)(JP)[!],PRISONER OF ICE,T-26112G,V1.000,SEGA SEGASATURN,SEGA TP T-261,19971106,CD-1/1,JM,J
TOSEC,Pro Mahjong Kiwame S v1.006 (1996)(Athena)(JP)[!],KIWAME-S,T-16801G,V1.006,SEGA SEGASATURN,SEGA TP T-168,19960201,CD-1/1,J,J
TOSEC,Pro Yakyuu Greatest Nine 97 - Make Miracle v1.001 (1997)(Sega)(JP)[!],GREATEST NINE97 MAKE MIRACLE,GS-9171,V1.001,SEGA SEGASATURN,SEGA ENTERPRISES,19970821,CD-1/1,J,J
TOSEC,Pro Yakyuu Greatest Nine 97 v1.017 (1997)(Sega)(JP)[!],GREATEST NINE 97,GS-9139,V1.017,SEGA SEGASATURN,SEGA ENTERPRISES,19970311,CD-1/1,J,J
TOSEC,Pro Yakyuu Team mo Tsukurou! v1.005 (1998)(Sega)(JP)[!],PRO YAKYUU TEAM MO TSUKUROU!,GS-9165,V1.005,SEGA SEGASATURN,SEGA ENTERPRISES,19980114,CD-1/1,J,JT
TOSEC,"Puyo Puyo 2 - Tsuu v1.200 (1995)(Compile)(JP)[!][T-6601GP-00504 1M2, 1MM1]",PUYOPUYO2,T-6601G,V1.200,SEGA SEGASATURN,SEGA TP T-66,19950930,CD-1/1,J,JT
TOSEC,"Puyo Puyo 2 - Tsuu v1.200 (1995)(Compile)(JP)[!][T-6601GP-00504 3M2, 3MB3, 3MM1]",PUYOPUYO2,T-6601G,V1.200,SEGA SEGASATURN,SEGA TP T-66,19950930,CD-1/1,J,JT
TOSEC,"Puyo Puyo Sun v1.002 (1997)(Compile)(JP)[!][T-6603GP-01369 3M1, 3M5, 3MB4, 3MB6]",PUYO PUYO SUN,T-6603G,V1.002,SEGA SEGASATURN,SEGA TP T-66,19970130,CD-1/1,J,J
TOSEC,Quake v1.015 (1997)(Sega)(PAL)[!],QUAKE,MK-081066,V1.015,SEGA SEGASATURN,SEGA ENTERPRISES,19971024,CD-1/1,EATJ,E
TOSEC,Quarterback Attack v1.000 (1995)(Digital Pictures)(US)[!],Quarterback Attack SATURN,T-16213H,V1.000,SEGA SEGASATURN,SEGA TP T-162,19951002,CD-1/1,J,U
TOSEC,Race Drivin' v1.000 (1995)(Time Warner Interactive)(JP)(en)[!],RACE DRIVIN',T-4802G,V1.000,SEGA SEGASATURN,SEGA TP T-48,19950331,CD-1/1,JAST,JU
TOSEC,Radiant Silvergun v1.002 (1998)(ESP)(JP)[!],RADIANT S.G,T-32902G,V1.002,SEGA SEGASATURN,SEGA TP T-329,19980611,CD-1/1,J,J
TOSEC,Rampo v1.000 (1995)(Sega)(JP)(Disc 1 of 2)[!],RAMPO,GS-9011,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19950127,CD-1/2,J,JT
TOSEC,Rampo v1.000 (1995)(Sega)(JP)(Disc 2 of 2)[!],RAMPO,GS-9011,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19950127,CD-2/2,J,JT
TOSEC,Rayman v1.000 (1995)(Ubi Soft)(PAL)(M3)[!][T17701H-50 10-95 15C3],RAYMAN,T-17701H,V1.000,SEGA SEGASATURN,SEGA TP T-177,19950915,CD-1/1,J,AEL
TOSEC,Rayman v1.000 (1995)(Ubi Soft)(US)[tr pt Waldsonglym],RAYMAN,T-17701G,V1.000,SEGA SEGASATURN,SEGA TP T-177,19950915,CD-1/1,J,TUBK
TOSEC,Real Sound - Kaze no Regret v1.000 (1997)(Warp)(JP)(Disc 1 of 4)[!],REALSOUND,T-30002G,V1.000,SEGA SEGASATURN,SEGA TP T-300,19970718,CD-1/4,J,J
TOSEC,"Real Sound - Kaze no Regret v1.000 (1997)(Warp)(JP)(Disc 2 of 4)[!][T-30002GP-01696 2M2, 2MB2]",REALSOUND,T-30002G,V1.000,SEGA SEGASATURN,SEGA TP T-300,19970718,CD-2/4,J,J
TOSEC,"Real Sound - Kaze no Regret v1.000 (1997)(Warp)(JP)(Disc 3 of 4)[!][T-30002GP-01697 2M4, 2MM1]",REALSOUND,T-30002G,V1.000,SEGA SEGASATURN,SEGA TP T-300,19970718,CD-3/4,J,J
TOSEC,Real Sound - Kaze no Regret v1.000 (1997)(Warp)(JP)(Disc 4 of 4)[!],REALSOUND,T-30002G,V1.000,SEGA SEGASATURN,SEGA TP T-300,19970718,CD-4/4,J,J
TOSEC,Resident Evil v1.002 (1997)(Capcom - Sega)(PAL)[!],RESIDENT EVIL,MK-81092,V1.002,SEGA SEGASATURN,SEGA ENTERPRISES,19970806,CD-1/1,J,E
TOSEC,"Revolution X v1.000 (1995)(Acclaim)(US)[!][T-8107H 2-96 2SA1, 5A25]",REVOLUTION X,T-8107H,V1.000,SEGA SEGASATURN,SEGA TP T-81,19960206,CD-1/1,JM,U
TOSEC,Revolution X v1.000 (1996)(Acclaim)(PAL)[!],REVOLUTION X,T-8107H-50,V1.000,SEGA SEGASATURN,SEGA TP T-81,19960222,CD-1/1,JM,E
TOSEC,"Riglordsaga 2 v1.100 (1996)(Sega)(JP)[!][GS-9084P-01101 1M2, 1MM1]",RIGLORDSAGA2,GS-9084,V1.100,SEGA SEGASATURN,SEGA ENTERPRISES,19961013,CD-1/1,J,JT
TOSEC,"Riglordsaga 2 v1.100 (1996)(Sega)(JP)[!][GS-9084P-01101 2M1, 2MB1]",RIGLORDSAGA2,GS-9084,V1.100,SEGA SEGASATURN,SEGA ENTERPRISES,19961013,CD-1/1,J,JT
TOSEC,Riglordsaga v1.000 (1995)(Sega)(JP)[!][GS-9021P-00344 1MM1],RIGLORDSAGA,GS-9021,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19950501,CD-1/1,J,JT
TOSEC,"Riglordsaga v1.000 (1995)(Sega)(JP)[!][GS-9021P-344 6-95 4SB2, 4SB3]",RIGLORDSAGA,GS-9021,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19950501,CD-1/1,J,JT
TOSEC,Rise 2 - Resurrection v1.000 (1996)(Acclaim)(PAL)(M5)[!],RISE 2:RESURRECTION,T-8114H-50,V1.000,SEGA SEGASATURN,SEGA TP T-81,19960521,CD-1/1,JT,E
TOSEC,Riven - The Sequel to Myst v1.003 (1998)(Sega)(PAL)(Disc 1 of 4)[!],RIVEN THE SEQUEL TO MYST,MK-81801,V1.003,SEGA SEGASATURN,SEGA ENTERPRISES,19980408,CD-1/4,JM,E
TOSEC,Riven - The Sequel to Myst v1.003 (1998)(Sega)(PAL)(Disc 2 of 4)[!],RIVEN THE SEQUEL TO MYST,MK-81801,V1.003,SEGA SEGASATURN,SEGA ENTERPRISES,19980408,CD-2/4,JM,E
TOSEC,Riven - The Sequel to Myst v1.003 (1998)(Sega)(PAL)(Disc 3 of 4)[!],RIVEN THE SEQUEL TO MYST,MK-81801,V1.003,SEGA SEGASATURN,SEGA ENTERPRISES,19980408,CD-3/4,JM,E
TOSEC,Riven - The Sequel to Myst v1.003 (1998)(Sega)(PAL)(Disc 4 of 4)[!],RIVEN THE SEQUEL TO MYST,MK-81801,V1.003,SEGA SEGASATURN,SEGA ENTERPRISES,19980408,CD-4/4,JM,E
TOSEC,Road Rash v1.000 (1996)(Electronic Arts)(PAL)[!],ROAD RASH,T-5008H,V1.000,SEGA SEGASATURN,SEGA TP T-50,19960719,CD-1/1,J,E
TOSEC,Robo Pit v1.001 (1996)(Kokopeli)(PAL)[!],ROBO PIT,T-10002H50,V1.001,SEGA SEGASATURN,SEGA TP T-100,19960725,CD-1/1,J,E
TOSEC,Robotica - Cybernation Revolt v1.000 (1995)(Sega)(PAL)[!],ROBOTICA,MK-81008,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19950809,CD-1/1,J,E
TOSEC,Sakura Taisen - Jouki Radio Show - Steam Radio Show v1.002 (1997)(Sega)(JP)(Disc 2 of 2)(Kayou-ban)[!],SAKURA RAJIO,GS-9160,V1.002,SEGA SEGASATURN,SEGA ENTERPRISES,19971002,CD-2/2,JMP,J
TOSEC,Sakura Taisen - Jouki Radio Show - Steam Radio Show v1.004 (1997)(Sega)(JP)(Disc 1 of 2)(Yuugi-ban)[!],SAKURA RAJIO,GS-9160,V1.004,SEGA SEGASATURN,SEGA ENTERPRISES,19971006,CD-1/2,JM,J
TOSEC,"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare v1.002 (1998)(Sega)(JP)(Disc 1 of 3)[!][GS-9169P-02228-P1K]",SAKURA TAISEN2,GS-9169,V1.002,SEGA SEGASATURN,SEGA ENTERPRISES,19980317,CD-1/3,JM,JT
TOSEC,"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare v1.002 (1998)(Sega)(JP)(Disc 2 of 3)[!][GS-9169P-02229-P1C]",SAKURA TAISEN2,GS-9169,V1.002,SEGA SEGASATURN,SEGA ENTERPRISES,19980317,CD-2/3,JM,JT
TOSEC,"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare v1.002 (1998)(Sega)(JP)(Disc 3 of 3)[!][GS-9169P-02230-P1C]",SAKURA TAISEN2,GS-9169,V1.002,SEGA SEGASATURN,SEGA ENTERPRISES,19980317,CD-3/3,JM,JT
TOSEC,"Sakura Taisen v1.005 (1996)(Sega)(JP)(Disc 1 of 2)[!][GS-9037P-00958 6M1, 6MB5]",SAKURA TAISEN,GS-9037,V1.005,SEGA SEGASATURN,SEGA ENTERPRISES,19960901,CD-1/2,JM,JT
TOSEC,"Sakura Taisen v1.005 (1996)(Sega)(JP)(Disc 1 of 2)[!][GS-9037P-00958 8MB1, 8MB6]",SAKURA TAISEN,GS-9037,V1.005,SEGA SEGASATURN,SEGA ENTERPRISES,19960901,CD-1/2,JM,JT
TOSEC,Sakura Taisen v1.005 (1996)(Sega)(JP)(Disc 2 of 2)[!],SAKURA TAISEN,GS-9037,V1.005,SEGA SEGASATURN,SEGA ENTERPRISES,19960901,CD-2/2,JM,JT
TOSEC,Sangokushi IV v1.000 (1995)(KOEI)(JP)[!],SANGOKUSHI-4,T-7601G,V1.000,SEGA SEGASATURN,SEGA TP T-76,19950302,CD-1/1,J,JT
TOSEC,SatMag Sono CD v1.001 (1998)(Softbank)(JP)[!][aka Sega Saturn Magazine Sono-CD][Issue 1998 2-6],SATURN MAGAZINE 1998,6106833,V1.001,SEGA SEGASATURN,SEGA TP T-186,19971209,CD-1/1,J,J
