Release Type,Name,Title,Localized Title,Serial
Redump,Tenchu - Fatal Shadows (Germany),Tenchu - Fatal Shadows,,SLES-53014
Redump,Tenchu - Fatal Shadows (Italy),Tenchu - Fatal Shadows,,SLES-53015
Redump,Tenchu - Fatal Shadows (Spain),Tenchu - Fatal Shadows,,SLES-53016
Redump,Tenchu - Fatal Shadows (USA),Tenchu - Fatal Shadows,,SLUS-21129
Redump,Tenchu - La Colere Divine (France),Tenchu - Wrath of Heaven,,SLES-51403
Redump,Tenchu - La Ira del Cielo (Spain),Tenchu - Wrath of Heaven,,SLES-51400
Redump,Tenchu - Wrath of Heaven (Europe),Tenchu - Wrath of Heaven,,SLES-50679
Redump,Tenchu - Wrath of Heaven (Germany),Tenchu - Wrath of Heaven,,SLES-51402
Redump,Tenchu - Wrath of Heaven (Italy),Tenchu - Wrath of Heaven,,SLES-51401
Redump,Tenchu - Wrath of Heaven (Korea),Tenchu - Wrath of Heaven,,SLKA-25064
Redump,"Tenchu - Wrath of Heaven (USA) (En,Ja)",Tenchu - Wrath of Heaven,,SLUS-20397
Redump,"Tenchu 3 (Japan, Asia)",Tenchu 3,,SCAJ-20027
Redump,"Tenchu 3 (Japan, Asia)",天誅 参,Tenchu 3,SLPS-25234
Redump,"Tenchu 3 (Japan, Asia)",天誅 参 [PlayStation2 the Best],Tenchu San [PlayStation2 the Best],SLPS-73237
Redump,"Tenchu 3 (Japan, Asia)",天誅 参 [PlayStation2 the Best],Tenchu 3 [PlayStation2 the Best],SLPS-73421
Redump,Tenchu Kurenai (Japan),天誅 紅,Tenchu Kurenai,SLPS-25384
Redump,Tenchu Kurenai (Japan),天誅 紅 [PlayStation2 the Best],Tenchu Kurenai [PlayStation2 the Best],SLPS-73226
Redump,Tengai (Europe),Tengai,,SLES-53871
Redump,Tengai Makyou II - Manji Maru (Japan),天外魔境Ⅱ MANJI MARU,Tengai Makyou II - Manji Maru,SLPM-65402
Redump,Tengai Makyou II - Manji Maru (Japan) (Picture Label Shiyou),天外魔境Ⅱ MANJI MARU [卍丸レーベル],Tengai Makyou II - Manji Maru [Manji-Maru Label],SLPM-65401
Redump,Tengai Makyou III - Namida (Japan),天外魔境Ⅲ NAMIDA,Tengai Makyou III - Namida,SLPM-65952
Redump,Tengai Premium Package (Korea),Tengai Premium Package,,SLKA-15037
Redump,Tenka-bito (Japan),天下人,Tenka-bito,SLPM-66291
Redump,Tenka-bito (Japan),天下人 [SEGA THE BEST],Tenka-bito [Sega the Best],SLPM-66719
Redump,Tenkuu Danzai - Skelter Heaven (Japan),天空断罪 スケルターヘブン,Tenkuu Danzai - Skelter Heaven,SLPM-65777
Redump,Tenkuu Danzai - Skelter Heaven (Japan) (Genteiban),天空断罪 スケルターヘブン [限定版],Tenkuu Danzai - Skelter Heaven [Limited Edition],SLPM-65776
Redump,Tennis Court Smash (Europe),Tennis Court Smash,,SLES-51860
Redump,Tennis no Oujisama - Card Hunter (Japan),テニスの王子様 CARD HUNTER,"Prince of Tennis, The - Card Hunter [First Print Limited Edition]",SLPM-66669
Redump,Tennis no Oujisama - Card Hunter (Japan) (Shokai Genteiban),テニスの王子様 CARD HUNTER [初回限定版],"Prince of Tennis, The - Card Hunter [First Print Limited Edition]",SLPM-66642
Redump,Tennis no Oujisama - Doki Doki Survival - Sanroku no Mystic (Japan),テニスの王子様 ドキドキサバイバル 山麓のMystic,Prince of Tennis - DokiDoki Survival - Sanroku no Mystic,SLPM-66608
Redump,Tennis no Oujisama - Doki Doki Survival - Umibe no Secret (Japan),テニスの王子様 ドキドキサバイバル 海辺のSecret,Prince of Tennis - DokiDoki Survival - Umibe no Secret,SLPM-66610
Redump,Tennis no Oujisama - Doki Doki Survival - Umibe no Secret (Japan),テニスの王子様 ドキドキサバイバル 海辺のSecret [KONAMI The Best],Tennis no Oujisama - Doki Doki Survival - Umibe no Secret,SLPM-66832
Redump,Tennis no Oujisama - Gakuensai no Oujisama (Japan),テニスの王子様 ～学園祭の王子様～,Tennis no Oji-Sama - Gakuensai no Oji-Sama,SLPM-66219
Redump,Tennis no Oujisama - Gakuensai no Oujisama (Japan),テニスの王子様 学園祭の王子様 [KONAMI The BEST],Prince of Tennis - Gakuensai no Oji-sama [KONAMI The BEST],SLPM-66596
Redump,Tennis no Oujisama - Kiss of Prince - Flame (Japan),テニスの王子様 ～Kiss of Prince～ Flame version,Prince of Tennis - Kiss of Prince - Flame Version,SLPM-65398
Redump,Tennis no Oujisama - Kiss of Prince - Ice (Japan),テニスの王子様 ～Kiss of Prince～ Ice version,Prince of Tennis - Kiss of Prince - Ice Version,SLPM-65397
Redump,Tennis no Oujisama - Kiss of Prince - Ice (Japan),テニスの王子様 Kiss of Prince ICE [コナミ殿堂セレクション],Tennis no Oji-Sama - Kiss of Prince - Ice Version [Konami Dendou Selection],SLPM-65819
Redump,Tennis no Oujisama - Love of Prince - Bitter (Japan),テニスの王子様 Love of Prince Bitter,Prince of Tennis - Love of Prince - Bitter,SLPM-65510
Redump,Tennis no Oujisama - Love of Prince - Sweet (Japan),テニスの王子様 Love of Prince Sweet,Prince of Tennis - Love of Prince - Sweet,SLPM-65509
Redump,Tennis no Oujisama - Love of Prince - Sweet (Japan),テニスの王子様 Love of Prince Sweet [コナミ殿堂セレクション],Tennis no Oji-Sama - Love of Prince Sweet [Konami Dendou Selection],SLPM-65817
Redump,Tennis no Oujisama - Rush & Dream! (Japan),,,SLPM-65877
Redump,Tennis no Oujisama - Rush & Dream! (Japan) (Shokai Seisanban),テニスの王子様 RUSH&DREAM！,Tennis no Oji-Sama - Rush & Dream,SLPM-65756
Redump,Tennis no Oujisama - Rush & Dream! (Japan) (Shokai Seisanban),テニスの王子様 RUSH&DREAM！ [コナミ殿堂セレクション],Tennis no Oji-Sama - Rush & Dream [Konami Dendou Selection],SLPM-66014
Redump,Tennis no Oujisama - Saikyou Team o Kessei seyo! (Japan) (v1.03),テニスの王子様 最強チームを結成せよ！,Prince of Tennis - Make the Strongest Team,SLPM-65680
Redump,Tennis no Oujisama - Saikyou Team o Kessei seyo! (Japan) (v2.01),テニスの王子様最強チームを結成せよ！ [コナミ殿堂セレクション],Tennis no Oji-Sama - Form the Strongest Team [Konami Dendou Selection],SLPM-66013
Redump,Tennis no Oujisama - Smash Hit! (Japan),テニスの王子様 Smash Hit！,Prince of Tennis - Smash Hit! [Limited Edition],SLPM-65327
Redump,Tennis no Oujisama - Smash Hit! (Japan) (Shokai SP Genteiban) (SLPM-65321),テニスの王子様 Smash Hit！ [初回SP限定版],Prince of Tennis - Smash Hit![Limited Edition],SLPM-65321
Redump,Tennis no Oujisama - Smash Hit! (Japan) (Shokai SP Genteiban) (SLPM-65321),テニスの王子様 Smash Hit！ [KONAMI The BEST],Prince of Tennis - Smash Hit! [KONAMI The BEST],SLPM-65677
Redump,Tennis no Oujisama - Smash Hit! (Japan) (Shokai SP Genteiban) (SLPM-65321),テニスの王子様 Smash Hit！ [コナミ殿堂セレクション],Tennis no Oji-Sama - Smash-Hit! [Konami Dendou Selection],SLPM-66010
Redump,Tennis no Oujisama - Smash Hit! (Japan) (Shokai SP Genteiban) (SLPM-65322),テニスの王子様 Smash Hit！ [B-Type],Prince of Tennis - Smash Hit! [B-Type],SLPM-65322
Redump,Tennis no Oujisama - Smash Hit! (Japan) (Shokai SP Genteiban) (SLPM-65323),テニスの王子様 Smash Hit！ [C-Type],Prince of Tennis - Smash Hit! [C-Type],SLPM-65323
Redump,Tennis no Oujisama - Smash Hit! (Japan) (Taikenban),テニスの王子様 Smash Hit！ [体験版],Tennis no Oji-Sama - Smash-Hit! [Trial],SLPM-60208
Redump,Tennis no Oujisama - Smash Hit! 2 - Original Anime Game (Japan) (Shokai SP Genteiban A-Type),,,SLPM-62434
Redump,Tennis no Oujisama - Smash Hit! 2 - Original Anime Game (Japan) (Shokai SP Genteiban B-Type),テニスの王子様 Smash Hit 2！ Original Anime Game,Tennis no Oji-Sama - Smash-Hit 2! Original Anime Game,SLPM-62435
Redump,Tennis no Oujisama - Smash Hit! 2 - Original Anime Game (Japan) (Shokai SP Genteiban C-Type),,,SLPM-62436
Redump,Tennis no Oujisama - Smash Hit! 2 (Japan),テニスの王子様 Smash Hit！2 [KONAMI The BEST],Prince of Tennis - Smash Hit! 2 [KONAMI The BEST],SLPM-65454
Redump,Tennis no Oujisama - Smash Hit! 2 (Japan),テニスの王子様 Smash Hit！2 [KONAMI The BEST],Prince of Tennis - Smash Hit! 2 [KONAMI The BEST],SLPM-65678
Redump,Tennis no Oujisama - Smash Hit! 2 (Japan),テニスの王子様 Smash Hit！2 [コナミ殿堂セレクション],Tennis no Oji-Sama - Smash-Hit! 2 [Konami Dendou Selection],SLPM-66011
Redump,Tennis no Oujisama - Smash Hit! 2 (Japan) (Shokai SP Genteiban A-Type),テニスの王子様 Smash Hit！2 [初回SP限定版],Prince of Tennis - Smash Hit! 2 [Shokai SP Genteiban A-Type],SLPM-65451
Redump,Tennis no Oujisama - Smash Hit! 2 (Japan) (Shokai SP Genteiban B-Type),テニスの王子様 Smash Hit！2 [初回SP限定版],Prince of Tennis - Smash Hit! 2 [Shokai SP Genteiban A-Type],SLPM-65451
Redump,Tennis no Oujisama - Smash Hit! 2 (Japan) (Shokai SP Genteiban B-Type),テニスの王子様 Smash Hit 2！ Original Anime Game [初回SP限定版 B-Type],Tennis no Oji-Sama - Smash-Hit 2! Original Anime Game [Shokai SP Genteiban B-Type],SLPM-65452
Redump,Tennis no Oujisama - Smash Hit! Original Anime Game (Japan) (SLPM-62357),テニスの王子様 Smash Hit！ Original Anime Game,Tennis no Oji-Sama - Smash-Hit! Original Anime Game,SLPM-62357
Redump,Tennis no Oujisama - Smash Hit! Original Anime Game (Japan) (SLPM-62358),テニスの王子様 Smash Hit！ Original Anime Game,Tennis no Oji-Sama - Smash-Hit! Original Anime Game,SLPM-62358
Redump,Tennis no Oujisama - Smash Hit! Original Anime Game (Japan) (SLPM-62359),テニスの王子様 Smash Hit！ Original Anime Game,Tennis no Oji-Sama - Smash-Hit! Original Anime Game,SLPM-62359
Redump,Tennis no Oujisama - Sweat & Tears 2 - Seishun Gakuen Teikyuusai '03 - Perfect Live (Japan),テニスの王子様 SWEAT&TEARS 2 青春学園庭球祭'03 Perfect Live,Tennis no Oujisama - Sweat & Tears 2 - Seishun Gakuen Teikyuusai '03 - Perfect Live,SLPM-65371
Redump,Tennis no Oujisama - Sweat & Tears 2 (Japan),テニスの王子様 SWEAT&TEARS 2,Prince of Tennis - Sweat & Tears 2,SLPM-65370
Redump,Tennis no Oujisama - Sweat & Tears 2 (Japan),テニスの王子様 SWEAT&TEARS 2 [KONAMI The BEST],Prince of Tennis - Sweat 2 [KONAMI The BEST],SLPM-65679
Redump,Tennis no Oujisama - Sweat & Tears 2 (Japan),テニスの王子様SWEAT&TEARS 2 [コナミ殿堂セレクション],Tennis no Oji-Sama - Sweat & Tears 2 [Konami Dendou Selection],SLPM-66012
Redump,"Tenohira o, Taiyou ni - Eikyuu no Kizuna (Japan) (Shokai Genteiban)",てのひらをたいように ～永久の絆～ [初回限定版],Tenohira wo Taiyou ni [Limited Edition],SLPM-65559
Redump,Tensei - Swords of Destiny (Japan),天星 ソード オブ デスティニー,Swords of Destiny,SLPS-25459
Redump,Tensei - Swords of Destiny (Japan),天星 SWORDS OF DESTINY Best Collection,Tensei - Swords of Destiny [Best Collection],SLPS-25603
Redump,Tensei - Swords of Destiny (Japan) (Taikenban),天星 ソード オブ デスティニー [体験版],Swords of Destiny [Trial],SLPM-61112
Redump,Tensei Hakkenshi - Fuumaroku (Japan),転生八犬士封魔録,Tensei Hakken Fuumoroku,SLPM-66396
Redump,Tenshi no Present - Marl Oukoku Monogatari (Japan),天使のプレゼント マール王国物語,Rhapsody 3 - Tenshi no Present - The Marl Kingdom Stories,SLPS-20066
Redump,Tenshi no Present - Marl Oukoku Monogatari (Japan) (Genteiban),天使のプレゼント マール王国物語 [限定版],Tenshi no Present - Māru Oukoku Monogatari,SLPS-20053
Redump,Tenshou Gakuen Gekkouroku (Japan),転生學園月光録,Tenshou Gakuen Gekkou Hasumi,SLPM-66566
Redump,Tenshou Gakuen Gekkouroku (Japan) (Asmik Tokudane Series),アスミック得だねシリーズ 転生學園月光録,Tenshou Gakuen Gekkouroku [Tokudane Price],SLPM-66906
Redump,Tenshou Gakuen Gensouroku (Japan) (v1.04),転生學園 幻蒼録,Tenshou Gakuen Kensousoku,SLPM-65598
Redump,Tenshou Gakuen Gensouroku (Japan) (v2.01),転生學園幻蒼録 [アスミック得だねシリーズ],Tenshou Gakuen Gensouroku [Tokudane Price],SLPM-66382
Redump,Tentama - 1st Sunny Side (Japan),てんたま-1st Sunny Sideー [2800 Collection],Tentama - 1st Sunny Side [2800 Collection],SLPM-66486
Redump,Tentama 2 wins (Japan) (Shokai Genteiban),てんたま2wins [限定版],Tentama 2 Wins [Limited Edition],SLPM-65520
Redump,Terminator 3 - La Rebelion de las Maquinas (Spain),Terminator 3 - Rise of the Machines,,SLES-52039
Redump,Terminator 3 - Le Macchine Ribelli (Italy),Terminator 3 - Le Macchine Ribelli,,SLES-52151
Redump,Terminator 3 - Le Soulevement des Machines (France),Terminator 3 - Rise of the Machines,,SLES-51957
Redump,Terminator 3 - Rebellion der Maschinen (Germany),Terminator 3 - Rebellion der Maschinen,,SLES-52038
Redump,Terminator 3 - Rise of the Machines (Asia),Terminator 3 - Rise of the Machines,,SCAJ-20058
Redump,Terminator 3 - Rise of the Machines (Europe),Terminator 3 - Rise of the Machines,,SLES-52152
Redump,Terminator 3 - Rise of the Machines (USA),Terminator 3 - Rise of the Machines,,SLUS-20799
Redump,"Terminator 3 - The Redemption (Europe, Australia) (En,Fr,De,Es,It)",Terminator 3 - The Redemption,,SLES-52283
Redump,Terminator 3 - The Redemption (Japan),ターミネーター3: ザ・レデンプション,Terminator 3 - Redemption,SLPM-65837
Redump,Terminator 3 - The Redemption (USA),Terminator 3 - The Redemption,,SLUS-20852
Redump,"Terminator, The - Dawn of Fate (Europe) (En,Fr,De,Es,It)",The Terminator - Dawn of Fate,,SLES-50922
Redump,"Terminator, The - Dawn of Fate (USA)",The Terminator - Dawn of Fate,,SLUS-20391
Redump,Test Drive - Eve of Destruction (USA),Test Drive - Eve of Destruction,,SLUS-20910
Redump,Test Drive - Eve of Destruction (USA) (Demo),Test Drive - Eve of Destruction [Trade Demo],,SLUS-28043
Redump,Test Drive (USA) (v1.00),Test Drive,,SLUS-20213
Redump,Test Drive (USA) (v2.00),Test Drive,,SLUS-20213
Redump,Test Drive Off-Road - Wide Open (USA),Test Drive - Off-Road - Wide Open,,SLUS-20177
Redump,"Test Drive Unlimited (Europe) (En,Fr,De,Es,It)",Test Drive Unlimited,,SLES-53753
Redump,"Test Drive Unlimited (Europe, Australia) (En,Fr,De,Es)",Test Drive Unlimited,,SLES-54466
Redump,Test Drive Unlimited (USA),Test Drive Unlimited,,SLUS-21490
Redump,Test Drive Unlimited (USA) (Beta) (2006-06-30),Test Drive Unlimited [Public Beta Vol.1.0],,SLUS-29192
Redump,"Tetris Worlds (Europe) (En,Fr,De)",Tetris Worlds,,SLES-50551
Redump,Tetris Worlds (USA),Tetris Worlds,,SLUS-20247
Redump,Tetsu One - Densha de Battle! (Japan),鉄1 ～電車でバトル～,Tetsu-One Train Battle,SLPS-20100
Redump,Tetsu One - Densha de Battle! (Japan) (Taikenban),鉄1 ～電車でバトル～ [体験版],Tetsu-One Train Battle [Trial],SLPM-60146
Redump,Tetsu One - Densha de Battle! World Grand Prix (Japan),鉄1 ～電車でバトル！～ WORLD GRAND PRIX,Tetsu-one Densha de Battle World Grand Prix,SLPM-62142
Redump,Tetsu One - Jeoncharo Battle! World Grand Prix (Korea),Tetsu 1 - Densha de Battle! World Grand Prix,,SLPM-64544
Redump,Tetsujin 28-gou (Japan),鉄人28号,Tetsujin 28-gō,SLPS-25362
Redump,TG DareDevil (Europe),Top Gear Dare Devil,,SLES-50068
Redump,Theme Park 2001 (Japan),テーマパーク2001,Theme Park 2001,SLPS-20048
Redump,Theme Park Roller Coaster (USA),Theme Park Roller Coaster,,SLUS-20099
Redump,"Theme Park World (Europe) (En,Fr,De)",Theme Park World,,SLES-50032
Redump,"They Came from the Skies (Europe, Australia)",They Came from the Skies,,SLES-54803
Redump,"Thing, The (Europe) (En,Fr,Es,It)",The Thing,,SLES-50975
Redump,"Thing, The (Germany)",Das Ding aus einer anderen Welt,The Thing from Another World,SLES-50976
Redump,"Thing, The (USA)",The Thing,,SLUS-20371
Redump,This Is Football - Segye Choegang Chukgu 2003 (Korea),This is Football 2003,,SCPS-56013
Redump,This Is Football - Soccer Sekai Senki 2003 (Japan),This Is Football サッカー世界戦記 2003,This is Football 2003,SCPS-15034
Redump,"This Is Football 2002 (Europe) (En,Fr,De,Es,It,Nl)",This is Football 2002,,SCES-50244
Redump,"This Is Football 2002 (Europe) (En,Fr,De,Es,It,Nl) (Demo)",This is Football 2002 [Demo],,SCED-50449
Redump,"This Is Football 2003 (Belgium) (Fr,Nl)",This is Football 2003,,SCES-51041
Redump,This Is Football 2003 (Europe),This is Football 2003,,SCES-51179
Redump,This Is Football 2003 (Europe) (Beta) (2002-07-24),This is Football 2003,,SCES-51039
Redump,"This Is Football 2003 (Europe) (En,Fr,De,Es,It,Nl,Pt)",This is Football 2003,,SCES-51039
Redump,"This Is Football 2003 (Europe) (En,Fr,De,Es,It,Nl,Pt) (Demo)",This is Football 2003,,SCED-51165
Redump,"This Is Football 2004 (Belgium) (Fr,Nl)",This is Football 2004 [Red Devils 2004],,SCES-51610
Redump,This Is Football 2004 (Europe) (Beta) (2004-02-19),This Is Football 2004 Beta Trial Code,,TCES-51613
Redump,"This Is Football 2004 (Europe) (En,Es,Pt,Ar)",This is Football 2004,,SCES-51613
Redump,"This Is Football 2004 (Europe) (En,No)",This is Football 5,,SCES-51612
Redump,"This Is Football 2004 (Europe) (Fr,De,It,Nl)",This is Football 2004,,SCES-51611
Redump,"This Is Football 2004 (Europe) (Fr,De,It,Nl) (Demo)",This is Football 2004,,SCED-52497
Redump,"This Is Football 2005 (Belgium) (Fr,Nl)",This is Football 2005,,SCES-52432
Redump,This Is Football 2005 (Europe) (Beta) (2004-07-27),This is Football 2005,,TCES-52426
Redump,"This Is Football 2005 (Europe) (En,Es,Pt,Ar)",This is Football 2005,,SCES-52426
Redump,"This Is Football 2005 (Europe) (Fr,De,It,Nl)",This is Football 2005,,SCES-52427
Redump,"This Is Football 2005 (Europe) (Sv,No,Da,Fi)",This is Football 2005,,SCES-52429
Redump,This Is Soccer 2004 (Australia),This is Football 2004,,SCES-52425
Redump,"This Is Soccer 2005 (Europe, Australia)",This is Football 2005,,SCES-52431
Redump,Thomas & Friends - A Day at the Races (Europe),Thomas & Friends - A Day at the Races,,SLES-54668
Redump,"Thomas & Friends - A Day at the Races (Europe) (En,Fr,It,Nl)",Thomas & Friends - A Day at the Races,,SLES-54985
Redump,"Thomas & Friends - A Day at the Races (Europe) (Fr,De)",Thomas & Friends - A Day at the Races,,SLES-54863
Redump,"Thomas & Friends - A Day at the Races (Europe) (Sv,No,Da,Fi)",Thomas & Friends - A Day at the Races,,SLES-54861
Redump,Thread Colors - Sayonara no Mukougawa (Japan),Thread Colors ～さよならの向こう側～ [量産型ふつう版],Thread Colors - Sayonara no Mukougawa [Standard Edition],SLPM-65187
Redump,Thrillville - Fuera de Control (Spain),Thrillville - Fuera de Control,,SLES-55011
Redump,Thrillville - Fuori dai Binari (Italy),Thrillville - Fuori dai Binari,,SLES-55010
Redump,Thrillville - Le Parc en Folie (France),Thrillville - Off the Rails,,SLES-54807
Redump,Thrillville - Off the Rails (Europe),Thrillville - Off the Rails,,SLES-54806
Redump,Thrillville - Off the Rails (USA),Thrillville - Off the Rails,,SLUS-21611
Redump,Thrillville - Verrueckte Achterbahn (Germany),Thrillville - Verrückte Achterbahn,,SLES-54887
Redump,Thrillville (Europe),Thrillville,,SLES-54455
Redump,"Thrillville (Europe) (En,Es,It)",Thrillville,,SLES-54517
Redump,"Thrillville (Europe) (Fr,De)",Thrillville,,SLES-54516
Redump,Thrillville (USA) (v1.03),Thrillville,,SLUS-21413
Redump,Thrillville (USA) (v2.00),Thrillville,,SLUS-21413
Redump,"Thunder Force VI (Japan) (En,Ja)",THUNDERFORCE Ⅵ,ThunderForce VI,SLPM-55096
Redump,Thunder Strike - Operation Phoenix (Japan),サンダーストライク:オペレーション フェニックス,Thunder Strike - Operation Phoenix,SLPS-25084
Redump,Thunder Strike - Operation Phoenix (Korea),Thunder Strike - Operation Phoenix,,SLPM-67506
Redump,"Thunderbirds (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)",Thunderbirds,,SLES-54738
Redump,"Thunderhawk - Operation Phoenix (Europe) (En,Fr,De,Es,It)",Thunderhawk - Operation Phoenix,,SLES-50554
Redump,Thunderstrike - Operation Phoenix (Asia),サンダーストライカー,Thunderstrike,SCPS-55008
Redump,Thunderstrike - Operation Phoenix (USA) (v1.00),Thunderstrike - Operation Phoenix,,SLUS-20232
Redump,Thunderstrike - Operation Phoenix (USA) (v2.00),Thunderstrike - Operation Phoenix,,SLUS-20232
Redump,Tianzhu Hong (Asia),Tenchu Kurenai,,SCAJ-20100
Redump,Tiger Woods PGA Tour 06 (Europe) (Demo),Tiger Woods PGA Tour 06,,SLED-53543
Redump,"Tiger Woods PGA Tour 06 (Europe) (En,Fr,De,Sv)",Tiger Woods PGA Tour 06,,SLES-53541
Redump,"Tiger Woods PGA Tour 06 (Europe) (En,Fr,De,Sv) (Beta) (2005-07-19)",Tiger Woods PGA Tour 06,,SLES-53541
Redump,"Tiger Woods PGA Tour 06 (Europe) (En,Fr,De,Sv) (Beta) (2005-08-08)",Tiger Woods PGA Tour 06,,SLES-53541
Redump,Tiger Woods PGA Tour 06 (Japan),タイガー・ウッズ PGA TOUR 06,Tiger Woods PGA Tour 06,SLPM-66191
Redump,Tiger Woods PGA Tour 06 (USA),Tiger Woods PGA Tour 06,,SLUS-21264
Redump,"Tiger Woods PGA Tour 07 (Europe, Australia)",Tiger Woods PGA Tour 07,,SLES-54253
Redump,Tiger Woods PGA Tour 07 (Japan),タイガー・ウッズ PGA TOUR(R)07,Tiger Woods PGA Tour 07,SLPM-66674
Redump,Tiger Woods PGA Tour 07 (USA),Tiger Woods PGA Tour 07,,SLUS-21483
Redump,"Tiger Woods PGA Tour 08 (Europe, Australia) (En,Fr)",Tiger Woods PGA Tour 08,,SLES-54867
Redump,Tiger Woods PGA Tour 08 (USA),Tiger Woods PGA Tour 08,,SLUS-21646
Redump,"Tiger Woods PGA Tour 09 (Europe, Australia)",Tiger Woods PGA Tour 09,,SLES-55218
Redump,Tiger Woods PGA Tour 09 (USA),Tiger Woods PGA Tour 09,,SLUS-21772
Redump,"Tiger Woods PGA Tour 10 (Europe, Australia)",Tiger Woods PGA Tour 10,,SLES-55528
Redump,Tiger Woods PGA Tour 10 (USA),Tiger Woods PGA Tour 10,,SLUS-21877
Redump,Tiger Woods PGA Tour 2001 (Europe),Tiger Woods PGA Tour 2001,,SLES-50118
Redump,Tiger Woods PGA Tour 2001 (Japan),タイガー・ウッズ PGA TOUR 2001,Tiger Woods PGA Tour 2001,SLPS-20092
Redump,Tiger Woods PGA Tour 2001 (USA),Tiger Woods PGA Tour 2001,,SLUS-20104
Redump,"Tiger Woods PGA Tour 2002 (Europe) (En,Fr,De)",Tiger Woods PGA Tour 2002,,SLES-50728
Redump,Tiger Woods PGA Tour 2002 (Japan),タイガー・ウッズ PGA TOUR 2002,Tiger Woods PGA Tour 2002,SLPS-25142
Redump,Tiger Woods PGA Tour 2002 (USA),Tiger Woods PGA Tour 2002,,SLUS-20364
Redump,Tiger Woods PGA Tour 2003 (Europe),Tiger Woods PGA Tour 2003,,SLES-51282
Redump,Tiger Woods PGA Tour 2003 (USA),Tiger Woods PGA Tour 2003,,SLUS-20572
Redump,Tiger Woods PGA Tour 2004 (Europe) (v1.00),Tiger Woods PGA Tour 2004,,SLES-51887
Redump,Tiger Woods PGA Tour 2004 (Europe) (v2.00),Tiger Woods PGA Tour 2004,,SLES-51887
Redump,Tiger Woods PGA Tour 2004 (Korea),Tiger Woods PGA Tour 2004,,SLKA-25097
Redump,Tiger Woods PGA Tour 2004 (USA),Tiger Woods PGA Tour 2004,,SLUS-20757
Redump,"Tiger Woods PGA Tour 2005 (Europe) (En,Fr,De,Sv) (v1.01)",Tiger Woods PGA Tour 2005,,SLES-52509
Redump,"Tiger Woods PGA Tour 2005 (Europe) (En,Fr,De,Sv) (v2.00)",Tiger Woods PGA Tour 2005,,SLES-52509
Redump,Tiger Woods PGA Tour 2005 (USA),Tiger Woods PGA Tour 2005,,SLUS-21002
Redump,Tiger Woods USA Tour 2001 (Australia),Tiger Woods PGA Tour 2001,,SLES-50119
Redump,Tiger Woods USA Tour 2002 (Australia),Tiger Woods USA Tour 2002,,SLES-50729
Redump,Tim Burton's The Nightmare Before Christmas - Boogie no Gyakushuu (Japan),ティム・バートン ナイトメアー・ビフォア・クリスマス ブギーの逆襲,Tim Burton's The Nightmare Before Christmas - Boogie no Gyakushuu,SLPM-65739
Redump,Tim Burton's The Nightmare Before Christmas - Boogie no Gyakushuu (Japan),ティム・バートン ナイトメアー・ビフォア・クリスマス ブギーの逆襲 [プレミアムパック],Tim Burton's The Nightmare Before Christmas - Boogie no Gyakushuu [Premium Pack],SLPM-66131
Redump,Tim Burton's The Nightmare Before Christmas - Boogie no Gyakushuu (Japan) (Taikenban),ティム・バートン ナイトメアー・ビフォア・クリスマス ブギーの逆襲 [体験版],Tim Burton's The Nightmare Before Christmas - Boogie no Gyakushuu [Trial],SLPM-61090
Redump,"Tim Burton's The Nightmare Before Christmas - Oogie's Revenge (Europe) (En,Fr,De,Es,It)",Tim Burton's The Nightmare Before Christmas - Oogie's Reveng,,SLES-53192
Redump,Tim Burton's The Nightmare Before Christmas - Oogie's Revenge (USA),Tim Burton's The Nightmare Before Christmas - Oogie's Revenge,,SLUS-20860
Redump,Time Crisis - Crisis Zone (Korea),Time Crisis - Crisis Zone,,SCKA-20038
Redump,Time Crisis - Crisis Zone (USA),Time Crisis - Crisis Zone,,SLUS-20927
Redump,Time Crisis 2 & Vampire Night (Japan) (Taikenban),タイムクライシス2 & ヴァンパイアナイト [体験版],Time Crisis 2 & Vampire Night [Shop Trial],SLPM-61013
Redump,Time Crisis 3 (Asia),Time Crisis 3,,SCAJ-20060
Redump,Time Crisis 3 (Europe) (Beta) (2003-07-04),,,SLPS-99999
Redump,Time Crisis 3 (Europe) (Beta) (2003-07-18),Time Crisis 3,,SCES-51844
Redump,"Time Crisis 3 (Europe, Australia) (En,Fr,De,Es,It)",Time Crisis 3,,SCES-51844
Redump,Time Crisis 3 (Japan),タイムクライシス3 [ソフト単体],Time Crisis 3 [Only Soft],SLPS-25290
Redump,Time Crisis 3 (Japan) (Tentou Taikenban),タイムクライシス3 [店頭体験版],Time Crisis 3 [Shop Trial],SLPM-60217
Redump,Time Crisis 3 (Japan) (With GunCon2),タイムクライシス3 [ガンコン2同梱],Time Crisis 3 [with Guncon 2],SLPS-25289
Redump,Time Crisis 3 (Korea),Time Crisis 3,,SCKA-20015
Redump,Time Crisis 3 (USA),Time Crisis 3 [with Guncon],,SLUS-20645
Redump,"Time Crisis II (Europe) (En,Fr,De,Es,It)",Time Crisis 2,,SCES-50300
Redump,Time Crisis II (Japan),タイムクライシス2,Time Crisis II,SLPS-20122
Redump,Time Crisis II (Japan),タイムクライシス2 [PlayStation2 the Best],Time Crisis II [PlayStation2 the Best],SLPS-73006
